district,date,cholera_cases,typhoid_cases,add_cases,rainfall_mm,rainfall_anomaly_pct,temperature_c,humidity_pct,monsoon_flag,state,latitude,longitude,population_2024,population_density,urban_pct,sanitation_coverage_pct,urban_sanitation_pct,rural_sanitation_pct,od_index,od_pct,water_access_pct,piped_water_pct,unprotected_water_src_pct,wash_index,children_u5_diarrhea_pct,stunting_u5_pct,anemia_women_pct,phc_coverage_pct,asha_per_1000,wash_risk_category,data_source,survey_year,week_of_year,month,season_sin,season_cos,cholera_cases_lag1,cholera_cases_lag2,cholera_cases_lag4,cholera_cases_lag8,typhoid_cases_lag1,typhoid_cases_lag2,typhoid_cases_lag4,typhoid_cases_lag8,add_cases_lag1,add_cases_lag2,add_cases_lag4,add_cases_lag8,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag4,rainfall_mm_lag8,rainfall_anomaly_pct_lag1,rainfall_anomaly_pct_lag2,rainfall_anomaly_pct_lag4,rainfall_anomaly_pct_lag8,cholera_cases_roll4_mean,cholera_cases_roll4_std,cholera_cases_roll8_mean,cholera_cases_roll8_std,typhoid_cases_roll4_mean,typhoid_cases_roll4_std,typhoid_cases_roll8_mean,typhoid_cases_roll8_std,add_cases_roll4_mean,add_cases_roll4_std,add_cases_roll8_mean,add_cases_roll8_std,rainfall_mm_roll4_mean,rainfall_mm_roll4_std,rainfall_mm_roll8_mean,rainfall_mm_roll8_std,rainfall_anomaly_pct_roll4_mean,rainfall_anomaly_pct_roll4_std,rainfall_anomaly_pct_roll8_mean,rainfall_anomaly_pct_roll8_std,cholera_outbreak_label,cholera_risk_score,typhoid_outbreak_label,typhoid_risk_score,add_outbreak_label,add_risk_score
Buldhana,2020-01-27,0,3,30,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,5,1,0.5680647467311558,0.8229838658936564,0.0,0.0,0.0,1.0,4.0,8.0,2.0,5.0,28.0,37.0,32.0,42.0,,,,,,,,,0.0,0.0,0.125,0.3535533905932737,4.75,2.217355782608345,2.875,2.531938839252299,32.75,4.425306015783929,33.125,3.5228843701879464,15.39,0.0,15.39,0.0,-14.043266199940271,0.0,-14.043266199940271,0.0,0,0.0,0,0.17647057785467188,0,0.2127659559378301
Buldhana,2020-02-03,0,7,30,0.32,-98.21272548303969,17.5,51.8,0.0,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,6,2,0.6631226582407952,0.7485107481711011,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,30.0,28.0,36.0,36.0,,,15.39,,,,-14.043266199940271,,0.0,0.0,0.0,0.0,5.5,2.380476142847617,3.625,2.774243783705492,31.25,3.947573094109017,32.375,3.461523198989589,0.32,0.0,7.855,10.656099192481271,-98.21272548303969,0.0,-56.127995841489984,59.5167954278846,0,0.0,0,0.4117646816609011,0,0.2127659559378301
Buldhana,2020-02-10,0,5,31,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,7,2,0.7485107481711011,0.6631226582407953,0.0,0.0,0.0,0.0,7.0,3.0,8.0,1.0,30.0,30.0,37.0,30.0,0.32,,,,-98.21272548303969,,,,0.0,0.0,0.0,0.0,4.75,1.7078251276599334,4.125,2.587745847533827,29.75,1.258305739211831,32.5,3.3806170189141045,0.32,0.0,7.855,10.656099192481271,-98.21272548303969,0.0,-56.127995841489984,59.5167954278846,0,0.0,0,0.2941176297577865,0,0.2198581544690911
Buldhana,2020-02-17,0,3,29,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,8,2,0.8229838658936564,0.5680647467311559,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,31.0,30.0,28.0,36.0,,0.32,,,,-98.21272548303969,,,0.0,0.0,0.0,0.0,4.5,1.9148542155126766,4.5,2.0701966780270613,30.0,0.8164965809277869,31.625,3.248626083219137,0.32,0.0,7.855,10.656099192481271,-98.21272548303969,0.0,-56.127995841489984,59.5167954278846,0,0.0,0,0.17647057785467188,0,0.2056737574065691
Buldhana,2020-02-24,0,7,29,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,9,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,29.0,31.0,30.0,32.0,,,,,,,,,0.0,0.0,0.0,0.0,5.5,1.9148542155126766,5.125,1.959409532049313,29.75,0.9574271077563901,31.25,3.370036032024458,0.32,0.0,7.855,10.656099192481271,-98.21272548303969,0.0,-56.127995841489984,59.5167954278846,0,0.0,0,0.4117646816609011,0,0.2056737574065691
Buldhana,2020-03-02,0,4,31,0.12,-99.32977205613987,20.4,55.5,0.0,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,10,3,0.9350162426854148,0.35460488704253557,0.0,0.0,0.0,0.0,7.0,3.0,7.0,4.0,29.0,29.0,30.0,36.0,,,0.32,15.39,,,-98.21272548303969,-14.043266199940271,0.0,0.0,0.0,0.0,4.75,1.7078251276599334,5.125,1.959409532049313,30.0,1.1547005383792945,30.625,2.77424378370555,0.12,0.0,0.22,0.14142135623730953,-99.32977205613987,0.0,-98.77124876958979,0.7898712067403285,0,0.0,0,0.23529410380622917,0,0.2198581544690911
Buldhana,2020-03-09,0,5,38,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,11,3,0.970941817426052,0.23931566428755804,0.0,0.0,0.0,0.0,4.0,7.0,5.0,8.0,31.0,29.0,31.0,37.0,0.12,,,,-99.32977205613987,,,,0.0,0.0,0.0,0.0,4.75,1.7078251276599334,4.75,1.5811388300841878,31.75,4.272001872658777,30.75,3.1052950170406444,0.12,0.0,0.22,0.14142135623730953,-99.32977205613987,0.0,-98.77124876958979,0.7898712067403285,0,0.0,0,0.2941176297577865,0,0.2695035441879181
Buldhana,2020-03-16,1,7,39,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,12,3,0.992708874098054,0.120536680255323,0.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,38.0,31.0,29.0,28.0,,0.12,,,,-99.32977205613987,,,0.25,0.5000000000000001,0.125,0.3535533905932737,5.75,1.5000000000000007,5.125,1.7268882005337958,34.25,4.991659710623989,32.125,4.015594601052285,0.12,0.0,0.22,0.14142135623730953,-99.32977205613987,0.0,-98.77124876958979,0.7898712067403285,1,0.24999993750001562,0,0.4117646816609011,0,0.27659574271917914
Buldhana,2020-03-23,1,3,36,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,13,3,1.0,-1.6081226496766366e-16,1.0,0.0,0.0,0.0,7.0,5.0,7.0,3.0,39.0,38.0,29.0,30.0,,,,,,,,,0.5,0.5773502691896258,0.25,0.46291004988627565,4.75,1.7078251276599334,5.125,1.7268882005337958,36.0,3.5590260840104517,32.875,4.120939559996373,0.12,0.0,0.22,0.14142135623730953,-99.32977205613987,0.0,-98.77124876958979,0.7898712067403285,1,0.24999993750001562,0,0.17647057785467188,0,0.2553191471253961
Buldhana,2020-03-30,0,5,32,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,14,3,0.992708874098054,-0.12053668025532288,1.0,1.0,0.0,0.0,3.0,7.0,4.0,7.0,36.0,39.0,31.0,30.0,,,0.12,0.32,,,-99.32977205613987,-98.21272548303969,0.5,0.5773502691896258,0.25,0.46291004988627565,5.0,1.6329931618554525,4.875,1.5526475085202953,36.25,3.0956959368344683,33.125,3.979860011895638,,0.0,0.12,0.0,,0.0,-99.32977205613987,0.0,0,0.0,0,0.2941176297577865,0,0.2269503530003521
Buldhana,2020-04-06,0,11,60,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,15,4,0.9709418174260521,-0.2393156642875575,0.0,1.0,0.0,0.0,5.0,3.0,5.0,5.0,32.0,36.0,38.0,31.0,,,,,,,,,0.5,0.5773502691896258,0.25,0.46291004988627565,6.5,3.4156502553198664,5.625,2.669269563007827,41.75,12.500000000000005,36.75,10.166471504762258,,0.0,0.12,0.0,,0.0,-99.32977205613987,0.0,0,0.0,1,0.6470587854671302,0,0.4255319118756602
Buldhana,2020-04-13,0,8,57,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,16,4,0.9350162426854148,-0.35460488704253545,0.0,0.0,1.0,0.0,11.0,5.0,7.0,3.0,60.0,32.0,39.0,29.0,,,,,,,,,0.25,0.5000000000000001,0.25,0.46291004988627565,6.75,3.5000000000000004,6.25,2.5495097567963914,46.25,14.291605927956457,40.25,11.80496263683807,,0.0,0.12,0.0,,0.0,-99.32977205613987,0.0,0,0.0,0,0.47058820761245834,0,0.4042553162818772
Buldhana,2020-04-20,0,9,58,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,17,4,0.8854560256532099,-0.4647231720437685,0.0,0.0,1.0,0.0,8.0,11.0,3.0,7.0,57.0,60.0,36.0,29.0,,,,,,,,,0.0,0.0,0.25,0.46291004988627565,8.25,2.5000000000000004,6.5,2.7255405754769866,51.75,13.225606476327156,43.875,12.299099850918237,,0.0,0.12,0.0,,0.0,-99.32977205613987,0.0,0,0.0,1,0.5294117335640156,0,0.4113475148131382
Buldhana,2020-04-27,0,7,55,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,18,4,0.8229838658936565,-0.5680647467311557,0.0,0.0,0.0,0.0,9.0,8.0,5.0,4.0,58.0,57.0,32.0,31.0,,,,0.12,,,,-99.32977205613987,0.0,0.0,0.25,0.46291004988627565,8.75,1.7078251276599334,6.875,2.531938839252299,57.5,2.0816659994661664,46.875,11.618181564132255,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.4117646816609011,0,0.3900709192193552
Buldhana,2020-05-04,2,7,82,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,19,5,0.7485107481711013,-0.663122658240795,0.0,0.0,0.0,0.0,7.0,9.0,11.0,5.0,55.0,58.0,60.0,38.0,,,,,,,,,0.5,1.0,0.5,0.7559289460184544,7.75,0.957427107756339,7.125,2.4164614034338947,63.0,12.72792206135786,52.375,16.291430701007013,,0.0,,0.0,,0.0,,0.0,1,0.49999987500003124,0,0.4117646816609011,0,0.5815602795634023
Buldhana,2020-05-11,0,13,71,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,20,5,0.6631226582407952,-0.7485107481711012,2.0,0.0,0.0,1.0,7.0,7.0,8.0,7.0,82.0,55.0,57.0,39.0,,,,,,,,,0.5,1.0,0.375,0.7440238091428449,9.0,2.8284271247461903,7.875,3.181980515339463,66.5,12.449899597988738,56.375,16.465873800075098,,0.0,,0.0,,0.0,,0.0,0,0.0,1,0.7647058373702448,0,0.5035460957195312
Buldhana,2020-05-18,0,11,69,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,21,5,0.5680647467311558,-0.8229838658936564,0.0,2.0,0.0,1.0,13.0,7.0,9.0,3.0,71.0,82.0,58.0,36.0,,,,,,,,,0.5,1.0,0.25,0.7071067811865476,9.5,3.0000000000000004,8.875,2.6423744732991294,69.25,11.086778913041734,60.5,14.667748877822273,,0.0,,0.0,,0.0,,0.0,0,0.0,1,0.6470587854671302,0,0.48936169865700924
Buldhana,2020-05-25,0,13,58,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,22,5,0.46472317204376906,-0.8854560256532096,0.0,0.0,0.0,0.0,11.0,13.0,7.0,5.0,69.0,71.0,55.0,32.0,,,,,,,,,0.5,1.0,0.25,0.7071067811865476,11.0,2.8284271247461903,9.875,2.474873734152915,70.0,9.83192080250176,63.75,9.377023591127983,,0.0,,0.0,,0.0,,0.0,0,0.0,1,0.7647058373702448,0,0.4113475148131382
Buldhana,2020-06-01,0,8,105,1.47,-91.7897076877136,24.0,53.3,0.0,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,23,6,0.35460488704253584,-0.9350162426854147,0.0,0.0,2.0,0.0,13.0,11.0,7.0,11.0,58.0,69.0,82.0,60.0,,,,,,,,,0.0,0.0,0.25,0.7071067811865476,11.25,2.362907813126304,9.5,2.5071326821120334,75.75,20.32035104683644,69.375,17.112547610285407,1.47,0.0,1.47,0.0,-91.7897076877136,0.0,-91.7897076877136,0.0,0,0.0,0,0.47058820761245834,0,0.7446808457824053
Buldhana,2020-06-08,2,7,123,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,24,6,0.23931566428755768,-0.970941817426052,0.0,0.0,0.0,0.0,8.0,13.0,13.0,8.0,105.0,58.0,71.0,57.0,1.47,,,,-91.7897076877136,,,,0.5,1.0,0.5,0.9258200997725514,9.75,2.753785273643051,9.375,2.6152028055746857,88.75,30.401480227120526,77.625,24.576048153784644,1.47,0.0,1.47,0.0,-91.7897076877136,0.0,-91.7897076877136,0.0,1,0.49999987500003124,0,0.4117646816609011,1,0.8723404193451034
Buldhana,2020-06-15,0,7,112,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,25,6,0.12053668025532308,-0.992708874098054,2.0,0.0,0.0,0.0,7.0,8.0,11.0,9.0,123.0,105.0,69.0,58.0,,1.47,,,,-91.7897076877136,,,0.5,1.0,0.5,0.9258200997725514,8.75,2.8722813232690143,9.125,2.748376143938712,99.5,28.64146178764858,84.375,25.801093553790068,1.47,0.0,1.47,0.0,-91.7897076877136,0.0,-91.7897076877136,0.0,0,0.0,0,0.4117646816609011,1,0.7943262355012324
Buldhana,2020-06-22,0,9,96,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,26,6,-3.216245299353273e-16,-1.0,0.0,2.0,0.0,0.0,7.0,7.0,13.0,7.0,112.0,123.0,58.0,55.0,,,,,,,,,0.5,1.0,0.5,0.9258200997725514,7.75,0.9574271077563378,9.375,2.6152028055746857,109.0,11.401754250991404,89.5,23.058930714894053,1.47,0.0,1.47,0.0,-91.7897076877136,0.0,-91.7897076877136,0.0,0,0.0,1,0.5294117335640156,0,0.6808510590010564
Buldhana,2020-06-29,2,3,130,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,27,6,-0.12053668025532283,-0.992708874098054,0.0,0.0,0.0,2.0,9.0,7.0,8.0,7.0,96.0,112.0,105.0,82.0,,,1.47,,,,-91.7897076877136,,1.0,1.1547005383792515,0.5,0.9258200997725514,6.5,2.516611478423583,8.875,3.39905449037985,115.25,14.818344486930174,95.5,26.774187996223926,,0.0,1.47,0.0,,0.0,-91.7897076877136,0.0,1,0.49999987500003124,0,0.17647057785467188,1,0.9219858090639305
Buldhana,2020-07-06,1,9,95,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,28,7,-0.23931566428755743,-0.9709418174260521,2.0,0.0,2.0,0.0,3.0,9.0,7.0,13.0,130.0,96.0,123.0,71.0,,,,,,,,,0.75,0.9574271077563382,0.625,0.9161253813129043,7.0,2.8284271247461903,8.375,2.9730936268953436,108.25,16.459546368799696,98.5,24.917005094054566,,0.0,1.47,0.0,,0.0,-91.7897076877136,0.0,1,0.24999993750001562,1,0.5294117335640156,0,0.6737588604697953
Buldhana,2020-07-13,0,6,108,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,29,7,-0.3546048870425356,-0.9350162426854148,1.0,2.0,0.0,0.0,9.0,3.0,7.0,11.0,95.0,130.0,112.0,69.0,,,,,,,,,0.75,0.9574271077563382,0.625,0.9161253813129043,6.75,2.8722813232690143,7.75,2.866057521105553,107.25,16.276260831857766,103.375,21.96059783209135,,0.0,1.47,0.0,,0.0,-91.7897076877136,0.0,0,0.0,0,0.35294115570934376,1,0.7659574413761884
Buldhana,2020-07-20,0,6,128,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,30,7,-0.46472317204376806,-0.8854560256532101,0.0,1.0,0.0,0.0,6.0,9.0,9.0,13.0,108.0,95.0,96.0,58.0,,,,,,,,,0.75,0.9574271077563382,0.625,0.9161253813129043,6.0,2.449489742783178,6.875,1.959409532049313,115.25,16.760568804985922,112.125,13.684584653647876,,0.0,1.47,0.0,,0.0,-91.7897076877136,0.0,0,0.0,0,0.35294115570934376,1,0.9078014120014084
Buldhana,2020-07-27,0,6,120,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,31,7,-0.5680647467311556,-0.8229838658936566,0.0,0.0,2.0,0.0,6.0,6.0,3.0,8.0,128.0,108.0,130.0,105.0,,,,1.47,,,,-91.7897076877136,0.25,0.5000000000000001,0.625,0.9161253813129043,6.75,1.5,6.625,1.9226098333849657,112.75,14.407752542757455,114.0,13.596217961519322,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.35294115570934376,1,0.8510638237513204
Buldhana,2020-08-03,1,10,131,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,32,8,-0.663122658240795,-0.7485107481711013,0.0,0.0,1.0,2.0,6.0,6.0,9.0,7.0,120.0,128.0,95.0,123.0,,,,,,,,,0.25,0.5000000000000001,0.5,0.7559289460184544,7.0,2.0,7.0,2.267786838055362,121.75,10.275375094532261,115.0,14.609194756336475,,0.0,,0.0,,0.0,,0.0,1,0.24999993750001562,1,0.588235259515573,1,0.9290780075951914
Buldhana,2020-08-10,3,5,104,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,33,8,-0.7485107481711011,-0.6631226582407952,1.0,0.0,0.0,0.0,10.0,6.0,6.0,7.0,131.0,120.0,108.0,112.0,,,,,,,,,1.0,1.4142135623730951,0.875,1.1259916264596033,6.75,2.217355782608345,6.75,2.3754698783308403,120.75,12.093386622447847,114.0,15.109126853849366,,0.0,,0.0,,0.0,,0.0,1,0.7499998125000469,0,0.2941176297577865,0,0.7375886472511444
Buldhana,2020-08-17,0,7,95,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,34,8,-0.8229838658936564,-0.5680647467311559,3.0,1.0,0.0,0.0,5.0,10.0,6.0,9.0,104.0,131.0,128.0,96.0,,,,,,,,,1.0,1.4142135623730951,0.875,1.1259916264596033,7.0,2.160246899469287,6.5,2.203892660077358,112.5,16.093476939431095,113.875,15.282459600096091,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.4117646816609011,0,0.6737588604697953
Buldhana,2020-08-24,1,9,117,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,35,8,-0.8854560256532096,-0.4647231720437691,0.0,3.0,0.0,2.0,7.0,5.0,6.0,3.0,95.0,104.0,120.0,130.0,,,,,,,,,1.25,1.2583057392117916,0.75,1.0350983390135313,7.75,2.217355782608345,7.25,1.832250762625807,111.75,15.692354826475231,112.25,13.956565275371736,,0.0,,0.0,,0.0,,0.0,1,0.24999993750001562,1,0.5294117335640156,1,0.8297872281575374
Buldhana,2020-08-31,0,7,98,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,36,8,-0.9350162426854147,-0.3546048870425359,1.0,0.0,1.0,1.0,9.0,7.0,10.0,9.0,117.0,95.0,131.0,95.0,,,,,,,,,1.0,1.4142135623730951,0.625,1.0606601717798212,7.0,1.6329931618554523,7.0,1.6903085094570316,103.5,9.746794344808988,112.625,13.458268833694689,,0.0,,0.0,,0.0,,0.0,0,0.0,0,0.4117646816609011,0,0.6950354560635783
Buldhana,2020-09-07,1,8,122,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,37,9,-0.970941817426052,-0.23931566428755774,0.0,1.0,3.0,0.0,7.0,9.0,5.0,6.0,98.0,117.0,104.0,108.0,,,,,,,,,0.5,0.5773502691896258,0.75,1.0350983390135313,7.75,0.9574271077563382,7.25,1.669045920792559,108.0,13.490737563232058,114.375,13.67936402030437,,0.0,,0.0,,0.0,,0.0,1,0.24999993750001562,0,0.47058820761245834,1,0.8652482208138425
Buldhana,2020-09-14,2,9,109,,,,,,Maharashtra,20.529,76.184,2586000,0.00989247311827957,0.21518987341772153,0.29859719438877763,81.2,46.8,0.7,37.0,0.28680203045685276,76.0,29.0,0.29415968993825214,13.2,25.8,44.8,74.2,1.12,Medium,"NFHS-5 (2019-21), IIPS Mumbai",2019-21,38,9,-0.992708874098054,-0.12053668025532357,1.0,0.0,0.0,0.0,8.0,7.0,7.0,6.0,122.0,98.0,95.0,128.0,,,,,,,,,1.0,0.8164965809277261,1.0,1.0690449676496976,8.25,0.9574271077563382,7.625,1.6850180160122055,111.5,10.472185381603362,112.0,12.581165060745056,,0.0,,0.0,,0.0,,0.0,1,0.49999987500003124,1,0.5294117335640156,1,0.7730496399074493
